method,iteration,teacher_teacher,student_teacher_1,student_teacher_2,student_teacher_mean,student_ema,buffers_unchanged
AD-MT,17485,0.9997656941413879,0.99705970287323,0.9977222084999084,0.9973909556865692,,True
AD-MT,17486,0.9997702836990356,0.9982768297195435,0.9976573586463928,0.9979670941829681,,True
AD-MT,17487,0.9997700452804565,0.9982044696807861,0.9976005554199219,0.997902512550354,,True
AD-MT,17488,0.9997241497039795,0.9986209869384766,0.9980056881904602,0.9983133375644684,,True
AD-MT,17489,0.9996744394302368,0.998568058013916,0.9978787302970886,0.9982233941555023,,True
AD-MT,17490,0.999495267868042,0.9989558458328247,0.9981265068054199,0.9985411763191223,,True
AD-MT,17491,0.9997636675834656,0.9983768463134766,0.9979857206344604,0.9981812834739685,,True
AD-MT,17492,0.9997251629829407,0.9990847706794739,0.998528242111206,0.99880650639534,,True
AD-MT,17493,0.9997736215591431,0.9989581108093262,0.9987136721611023,0.9988358914852142,,True
AD-MT,17494,0.9996854662895203,0.9982868432998657,0.998363733291626,0.9983252882957458,,True
AD-MT,17495,0.9997084140777588,0.9989457130432129,0.9986336827278137,0.9987896978855133,,True
AD-MT,17496,0.9996806383132935,0.998737096786499,0.9984031915664673,0.9985701441764832,,True
AD-MT,17497,0.9994479417800903,0.9987716674804688,0.9982362389564514,0.9985039532184601,,True
AD-MT,17498,0.9997380971908569,0.9984661340713501,0.9980053901672363,0.9982357621192932,,True
AD-MT,17499,0.9998074769973755,0.9990851283073425,0.9989686012268066,0.9990268647670746,,True
AD-MT,17500,0.9997606873512268,0.9989926815032959,0.9988141059875488,0.9989033937454224,,True
AD-MT,17501,0.9998447299003601,0.9990352988243103,0.9987726211547852,0.9989039599895477,,True
AD-MT,17502,0.9996488094329834,0.9984273910522461,0.9977178573608398,0.998072624206543,,True
AD-MT,17503,0.9997044205665588,0.9987801313400269,0.9981780052185059,0.9984790682792664,,True
AD-MT,17504,0.9998003244400024,0.9988017082214355,0.9986708164215088,0.9987362623214722,,True
AD-MT,17505,0.9996780157089233,0.9980030059814453,0.9971011877059937,0.9975520968437195,,True
AD-MT,17506,0.999608039855957,0.9990174174308777,0.9981316924095154,0.9985745549201965,,True
AD-MT,17507,0.9992730021476746,0.9990571737289429,0.9984183311462402,0.9987377524375916,,True
AD-MT,17508,0.9994245171546936,0.9985865354537964,0.998268187046051,0.9984273612499237,,True
AD-MT,17509,0.9989203214645386,0.9985730648040771,0.9976567029953003,0.9981148838996887,,True
AD-MT,17510,0.9988559484481812,0.9986171722412109,0.9981815814971924,0.9983993768692017,,True
AD-MT,17511,0.9985558986663818,0.9981182813644409,0.9970197677612305,0.9975690245628357,,True
AD-MT,17512,0.9978658556938171,0.9988837838172913,0.9971828460693359,0.9980333149433136,,True
AD-MT,17513,0.9987064003944397,0.9986086487770081,0.9981597065925598,0.9983841776847839,,True
AD-MT,17514,0.9996064901351929,0.9988119006156921,0.998492419719696,0.9986521601676941,,True
AD-MT,17515,0.9994288682937622,0.9985874891281128,0.9978493452072144,0.9982184171676636,,True
AD-MT,17516,0.9995712041854858,0.9983009099960327,0.9978687167167664,0.9980848133563995,,True
AD-MT,17517,0.999642014503479,0.9982611536979675,0.9977735280990601,0.9980173408985138,,True
AD-MT,17518,0.9997913837432861,0.9972107410430908,0.9972679615020752,0.997239351272583,,True
AD-MT,17519,0.9995518922805786,0.9981277585029602,0.9970885515213013,0.9976081550121307,,True
AD-MT,17520,0.9997432231903076,0.9956938624382019,0.9945874214172363,0.9951406419277191,,True
AD-MT,17521,0.9997410774230957,0.9962244033813477,0.9955549240112305,0.9958896636962891,,True
AD-MT,17522,0.9998238682746887,0.9935005307197571,0.9925878047943115,0.9930441677570343,,True
AD-MT,17523,0.9999059438705444,0.9950987696647644,0.9947805404663086,0.9949396550655365,,True
AD-MT,17524,0.9997154474258423,0.9944246411323547,0.9928851127624512,0.993654876947403,,True
AD-MT,17525,0.9998230934143066,0.994913637638092,0.9935672283172607,0.9942404329776764,,True
AD-MT,17526,0.9998874664306641,0.9927663803100586,0.9919130802154541,0.9923397302627563,,True
AD-MT,17527,0.9998154044151306,0.9945333003997803,0.9943552017211914,0.9944442510604858,,True
AD-MT,17528,0.999884307384491,0.9953658580780029,0.9948126673698425,0.9950892627239227,,True
AD-MT,17529,0.9998344779014587,0.9934297800064087,0.9925682544708252,0.9929990172386169,,True
AD-MT,17530,0.999791145324707,0.995018482208252,0.9941079616546631,0.9945632219314575,,True
AD-MT,17531,0.9997255802154541,0.9964113235473633,0.9965469837188721,0.9964791536331177,,True
AD-MT,17532,0.9997859001159668,0.9943865537643433,0.9935047626495361,0.9939456582069397,,True
AD-MT,17533,0.9998353719711304,0.9914259314537048,0.9908364415168762,0.9911311864852905,,True
AD-MT,17534,0.9997923374176025,0.9919912815093994,0.9919983148574829,0.9919947981834412,,True
AD-MT,17535,0.9998050928115845,0.9957636594772339,0.9954677820205688,0.9956157207489014,,True
AD-MT,17536,0.9998313188552856,0.9957102537155151,0.9955337047576904,0.9956219792366028,,True
AD-MT,17537,0.9998005628585815,0.9948015213012695,0.9951040744781494,0.9949527978897095,,True
AD-MT,17538,0.9998205900192261,0.9894554615020752,0.9909390211105347,0.9901972413063049,,True
AD-MT,17539,0.9998412728309631,0.993150532245636,0.9937752485275269,0.9934628903865814,,True
AD-MT,17540,0.9998258352279663,0.996404767036438,0.9968147873878479,0.9966097772121429,,True
AD-MT,17541,0.9996897578239441,0.9861525297164917,0.9879236221313477,0.9870380759239197,,True
AD-MT,17542,0.999757707118988,0.9911398887634277,0.9913062453269958,0.9912230670452118,,True
AD-MT,17543,0.9995167255401611,0.9905929565429688,0.9892354607582092,0.989914208650589,,True
AD-MT,17544,0.9996323585510254,0.9950689673423767,0.9949795007705688,0.9950242340564728,,True
AD-MT,17545,0.9991962909698486,0.9917809367179871,0.9898116588592529,0.99079629778862,,True
AD-MT,17546,0.9997062087059021,0.9957780838012695,0.9962867498397827,0.9960324168205261,,True
AD-MT,17547,0.9998130798339844,0.9962417483329773,0.9964694380760193,0.9963555932044983,,True
AD-MT,17548,0.9997988939285278,0.9925609827041626,0.9915317296981812,0.9920463562011719,,True
AD-MT,17549,0.9998959302902222,0.996809720993042,0.9966000318527222,0.9967048764228821,,True
AD-MT,17550,0.9998643398284912,0.9951083660125732,0.9946582913398743,0.9948833286762238,,True
AD-MT,17551,0.9996891617774963,0.9971355199813843,0.9965908527374268,0.9968631863594055,,True
AD-MT,17552,0.9998827576637268,0.9963066577911377,0.9958776831626892,0.9960921704769135,,True
AD-MT,17553,0.9998127222061157,0.9961730241775513,0.9964253902435303,0.9962992072105408,,True
AD-MT,17554,0.9998733401298523,0.9972909092903137,0.9975675344467163,0.997429221868515,,True
AD-MT,17555,0.9998863935470581,0.9965737462043762,0.9964529275894165,0.9965133368968964,,True
AD-MT,17556,0.9997649192810059,0.9970054626464844,0.9967550039291382,0.9968802332878113,,True
AD-MT,17557,0.9998992681503296,0.9952839612960815,0.9958617687225342,0.9955728650093079,,True
AD-MT,17558,0.9998592734336853,0.9937280416488647,0.9940636157989502,0.9938958287239075,,True
AD-MT,17559,0.9998613595962524,0.9937207698822021,0.9945895671844482,0.9941551685333252,,True
AD-MT,17560,0.9997862577438354,0.9900062084197998,0.9911351203918457,0.9905706644058228,,True
AD-MT,17561,0.9994960427284241,0.9897745847702026,0.9931772947311401,0.9914759397506714,,True
AD-MT,17562,0.9991365075111389,0.9809027910232544,0.9870995283126831,0.9840011596679688,,True
AD-MT,17563,0.999024510383606,0.9778656959533691,0.9852921366691589,0.981578916311264,,True
AD-MT,17564,0.9994639754295349,0.9831225872039795,0.9878986477851868,0.9855106174945831,,True
AD-MT,17565,0.9996989369392395,0.9849435687065125,0.9879543781280518,0.9864489734172821,,True
AD-MT,17566,0.9995745420455933,0.9871029853820801,0.9909406304359436,0.9890218079090118,,True
AD-MT,17567,0.9993499517440796,0.9920165538787842,0.995460033416748,0.9937382936477661,,True
AD-MT,17568,0.9994807243347168,0.9937657117843628,0.9964758157730103,0.9951207637786865,,True
AD-MT,17569,0.9995568990707397,0.9911487698554993,0.9941972494125366,0.9926730096340179,,True
AD-MT,17570,0.999583899974823,0.9932759404182434,0.9955793619155884,0.9944276511669159,,True
AD-MT,17571,0.9998091459274292,0.997001588344574,0.9972819685935974,0.9971417784690857,,True
AD-MT,17572,0.9998182058334351,0.9968104362487793,0.9973955154418945,0.9971029758453369,,True
AD-MT,17573,0.9998197555541992,0.9965707063674927,0.997228741645813,0.9968997240066528,,True
AD-MT,17574,0.9998316764831543,0.9970418214797974,0.9975866675376892,0.9973142445087433,,True
AD-MT,17575,0.9995091557502747,0.9945962429046631,0.9960267543792725,0.9953114986419678,,True
AD-MT,17576,0.9993598461151123,0.996570885181427,0.9971773624420166,0.9968741238117218,,True
AD-MT,17577,0.9993126392364502,0.9965133666992188,0.9974521994590759,0.9969827830791473,,True
AD-MT,17578,0.9996951818466187,0.9973526000976562,0.9983041882514954,0.9978283941745758,,True
AD-MT,17579,0.9997563362121582,0.9974071979522705,0.9980291724205017,0.9977181851863861,,True
AD-MT,17580,0.9998869299888611,0.9966667890548706,0.9970958232879639,0.9968813061714172,,True
AD-MT,17581,0.9998100399971008,0.997596025466919,0.9980543255805969,0.9978251755237579,,True
AD-MT,17582,0.9996975660324097,0.9969242811203003,0.9976720809936523,0.9972981810569763,,True
AD-MT,17583,0.9997104406356812,0.997826099395752,0.9984461069107056,0.9981361031532288,,True
AD-MT,17584,0.9998295307159424,0.9976955056190491,0.9981616735458374,0.9979285895824432,,True
AD-MT,17585,0.9998705983161926,0.9974645376205444,0.9976980686187744,0.9975813031196594,,True
AD-MT,17586,0.9999183416366577,0.9972834587097168,0.9976463913917542,0.9974649250507355,,True
AD-MT,17587,0.9998196959495544,0.9973475933074951,0.9978671073913574,0.9976073503494263,,True
AD-MT,17588,0.9998157024383545,0.9971854090690613,0.997809112071991,0.9974972605705261,,True
AD-MT,17589,0.9998509287834167,0.997276782989502,0.9977855682373047,0.9975311756134033,,True
AD-MT,17590,0.9997513294219971,0.9975010752677917,0.9982578158378601,0.9978794455528259,,True
AD-MT,17591,0.9997396469116211,0.9955638647079468,0.9967791438102722,0.9961715042591095,,True
AD-MT,17592,0.9998156428337097,0.9966803789138794,0.9976418614387512,0.9971611201763153,,True
AD-MT,17593,0.9998642802238464,0.9974071979522705,0.9978258609771729,0.9976165294647217,,True
AD-MT,17594,0.9998025894165039,0.9955854415893555,0.9967021942138672,0.9961438179016113,,True
AD-MT,17595,0.9995587468147278,0.9958649277687073,0.9972860813140869,0.9965755045413971,,True
AD-MT,17596,0.9998251795768738,0.9968383312225342,0.9974333047866821,0.9971358180046082,,True
AD-MT,17597,0.9995317459106445,0.9958889484405518,0.9971166849136353,0.9965028166770935,,True
AD-MT,17598,0.9995517730712891,0.9964056611061096,0.9974552392959595,0.9969304502010345,,True
AD-MT,17599,0.9994574785232544,0.9970241785049438,0.9980142712593079,0.9975192248821259,,True
AD-MT,17600,0.9998605251312256,0.9978044629096985,0.9979095458984375,0.997857004404068,,True
AD-MT,17601,0.9998788237571716,0.9981638193130493,0.9983547925949097,0.9982593059539795,,True
AD-MT,17602,0.9998301267623901,0.9968656897544861,0.9968143701553345,0.9968400299549103,,True
AD-MT,17603,0.9997779130935669,0.998039186000824,0.9977086186408997,0.9978739023208618,,True
AD-MT,17604,0.9992763996124268,0.9972310066223145,0.9964118599891663,0.9968214333057404,,True
AD-MT,17605,0.9996631741523743,0.9981663227081299,0.9976426362991333,0.9979044795036316,,True
AD-MT,17606,0.9996405839920044,0.998495876789093,0.997984766960144,0.9982403218746185,,True
AD-MT,17607,0.999472439289093,0.997728705406189,0.9978317022323608,0.9977802038192749,,True
AD-MT,17608,0.9997461438179016,0.9981662034988403,0.9976842999458313,0.9979252517223358,,True
AD-MT,17609,0.9997943639755249,0.9981303811073303,0.9981839656829834,0.9981571733951569,,True
AD-MT,17610,0.9998918771743774,0.9976675510406494,0.9975301027297974,0.9975988268852234,,True
AD-MT,17611,0.9998826384544373,0.9974938035011292,0.9977071285247803,0.9976004660129547,,True
AD-MT,17612,0.999822735786438,0.9978146553039551,0.997692346572876,0.9977535009384155,,True
AD-MT,17613,0.9997105598449707,0.9969081878662109,0.9968271851539612,0.9968676865100861,,True
AD-MT,17614,0.9998515844345093,0.9983246326446533,0.9988658428192139,0.9985952377319336,,True
AD-MT,17615,0.9997420310974121,0.9969955682754517,0.9963765144348145,0.9966860413551331,,True
AD-MT,17616,0.999811053276062,0.9981366395950317,0.9976979494094849,0.9979172945022583,,True
AD-MT,17617,0.9996877908706665,0.998377799987793,0.9985779523849487,0.9984778761863708,,True
AD-MT,17618,0.999433159828186,0.9985290169715881,0.9982304573059082,0.9983797371387482,,True
AD-MT,17619,0.999708890914917,0.9988133311271667,0.9984428882598877,0.9986281096935272,,True
AD-MT,17620,0.999634861946106,0.9991808533668518,0.9988006353378296,0.9989907443523407,,True
AD-MT,17621,0.9992908835411072,0.999224841594696,0.9988465309143066,0.9990356862545013,,True
AD-MT,17622,0.999284565448761,0.9988659024238586,0.9987960457801819,0.9988309741020203,,True
AD-MT,17623,0.9996678829193115,0.9989587664604187,0.9985618591308594,0.998760312795639,,True
AD-MT,17624,0.9996315240859985,0.999073326587677,0.9986064434051514,0.9988398849964142,,True
AD-MT,17625,0.9997220039367676,0.9990293383598328,0.9987775087356567,0.9989034235477448,,True
AD-MT,17626,0.9997697472572327,0.9989787340164185,0.9986715912818909,0.9988251626491547,,True
AD-MT,17627,0.9996747374534607,0.9993292093276978,0.9990245699882507,0.9991768896579742,,True
AD-MT,17628,0.9995373487472534,0.9993579387664795,0.9987917542457581,0.9990748465061188,,True
AD-MT,17629,0.9997038841247559,0.9992033839225769,0.9989809393882751,0.999092161655426,,True
AD-MT,17630,0.9992329478263855,0.9991108179092407,0.998866617679596,0.9989887177944183,,True
AD-MT,17631,0.9993445873260498,0.9991316795349121,0.9985687732696533,0.9988502264022827,,True
AD-MT,17632,0.999457061290741,0.9991978406906128,0.9985381960868835,0.9988680183887482,,True
AD-MT,17633,0.9994124174118042,0.9993218183517456,0.998607873916626,0.9989648461341858,,True
AD-MT,17634,0.9994956254959106,0.9992069602012634,0.9985719919204712,0.9988894760608673,,True
AD-MT,17635,0.9996654987335205,0.9989314079284668,0.9985541105270386,0.9987427592277527,,True
AD-MT,17636,0.9996019601821899,0.9990547895431519,0.9988335371017456,0.9989441633224487,,True
AD-MT,17637,0.9995875358581543,0.9988795518875122,0.9985382556915283,0.9987089037895203,,True
AD-MT,17638,0.9998148679733276,0.9990862011909485,0.9991063475608826,0.9990962743759155,,True
AD-MT,17639,0.9994848966598511,0.9988464117050171,0.9984526634216309,0.998649537563324,,True
AD-MT,17640,0.9992849230766296,0.9987649917602539,0.9987767934799194,0.9987708926200867,,True
AD-MT,17641,0.9998105764389038,0.9991893768310547,0.9993636012077332,0.9992764890193939,,True
AD-MT,17642,0.9997806549072266,0.998984158039093,0.9989135265350342,0.9989488422870636,,True
AD-MT,17643,0.9997379779815674,0.998833417892456,0.9987696409225464,0.9988015294075012,,True
AD-MT,17644,0.999691903591156,0.9986982345581055,0.9982009530067444,0.9984495937824249,,True
AD-MT,17645,0.9996806383132935,0.9991940259933472,0.9988946914672852,0.9990443587303162,,True
AD-MT,17646,0.9997527599334717,0.9993157982826233,0.9993062019348145,0.9993110001087189,,True
AD-MT,17647,0.9995250105857849,0.9992834329605103,0.9987592697143555,0.9990213513374329,,True
AD-MT,17648,0.9995977878570557,0.9991024732589722,0.9989075660705566,0.9990050196647644,,True
AD-MT,17649,0.9997207522392273,0.9992873072624207,0.9989331364631653,0.999110221862793,,True
AD-MT,17650,0.9997648596763611,0.9991422891616821,0.9987282752990723,0.9989352822303772,,True
AD-MT,17651,0.9998601675033569,0.9992529153823853,0.9989343881607056,0.9990936517715454,,True
AD-MT,17652,0.9997708201408386,0.9990172982215881,0.9988394975662231,0.9989283978939056,,True
AD-MT,17653,0.9997822046279907,0.9993352293968201,0.9988998174667358,0.999117523431778,,True
AD-MT,17654,0.9998304843902588,0.9994134902954102,0.9991076588630676,0.9992605745792389,,True
AD-MT,17655,0.9994950294494629,0.9991768598556519,0.9983421564102173,0.9987595081329346,,True
AD-MT,17656,0.9996616244316101,0.999352216720581,0.9990087747573853,0.9991804957389832,,True
AD-MT,17657,0.9996352195739746,0.9992555379867554,0.9987369775772095,0.9989962577819824,,True
AD-MT,17658,0.9993773102760315,0.9992141723632812,0.9988734722137451,0.9990438222885132,,True
AD-MT,17659,0.9989656209945679,0.9992691278457642,0.9984662532806396,0.9988676905632019,,True
AD-MT,17660,0.9993525743484497,0.9993984699249268,0.9987333416938782,0.9990659058094025,,True
AD-MT,17661,0.9997078776359558,0.9994504451751709,0.9988967776298523,0.9991736114025116,,True
AD-MT,17662,0.9993630647659302,0.9990624189376831,0.9978834986686707,0.9984729588031769,,True
AD-MT,17663,0.9996374845504761,0.9993550777435303,0.9987351894378662,0.9990451335906982,,True
AD-MT,17664,0.9996588826179504,0.9993126392364502,0.9986343383789062,0.9989734888076782,,True
AD-MT,17665,0.9995052814483643,0.9994317293167114,0.9989553093910217,0.9991935193538666,,True
AD-MT,17666,0.9997396469116211,0.9992086887359619,0.99883633852005,0.999022513628006,,True
AD-MT,17667,0.9991462230682373,0.9993429780006409,0.9986360669136047,0.9989895224571228,,True
AD-MT,17668,0.9995786547660828,0.9988845586776733,0.9982852339744568,0.9985848963260651,,True
AD-MT,17669,0.9994059205055237,0.999252438545227,0.9986698627471924,0.9989611506462097,,True
AD-MT,17670,0.999713659286499,0.9993104934692383,0.998887300491333,0.9990988969802856,,True
AD-MT,17671,0.9995487332344055,0.9992361664772034,0.9989785552024841,0.9991073608398438,,True
AD-MT,17672,0.9994399547576904,0.9988704323768616,0.9977158308029175,0.9982931315898895,,True
AD-MT,17673,0.9996415376663208,0.998672604560852,0.997992753982544,0.998332679271698,,True
AD-MT,17674,0.9998667240142822,0.9992282390594482,0.9990288019180298,0.999128520488739,,True
AD-MT,17675,0.9997594952583313,0.9982309937477112,0.9986155033111572,0.9984232485294342,,True
AD-MT,17676,0.9996393918991089,0.9978052377700806,0.9985578060150146,0.9981815218925476,,True
AD-MT,17677,0.9996398687362671,0.9984277486801147,0.9987336993217468,0.9985807240009308,,True
AD-MT,17678,0.9992051124572754,0.9974042773246765,0.9984418153762817,0.9979230463504791,,True
AD-MT,17679,0.999646782875061,0.9985889196395874,0.998424232006073,0.9985065758228302,,True
AD-MT,17680,0.9997258186340332,0.9987093210220337,0.9988985061645508,0.9988039135932922,,True
AD-MT,17681,0.9997305274009705,0.9989058375358582,0.9990269541740417,0.99896639585495,,True
AD-MT,17682,0.999774694442749,0.9985798001289368,0.9984345436096191,0.998507171869278,,True
AD-MT,17683,0.9997371435165405,0.9990988969802856,0.9988664388656616,0.9989826679229736,,True
AD-MT,17684,0.9996452927589417,0.9986340403556824,0.9981483221054077,0.998391181230545,,True
AD-MT,17685,0.9995240569114685,0.9983787536621094,0.9976752400398254,0.9980269968509674,,True
AD-MT,17686,0.9996743202209473,0.9988446235656738,0.9984542727470398,0.9986494481563568,,True
AD-MT,17687,0.9997283220291138,0.9990864992141724,0.9985942840576172,0.9988403916358948,,True
AD-MT,17688,0.9997626543045044,0.9982609748840332,0.9980543851852417,0.9981576800346375,,True
AD-MT,17689,0.9998171925544739,0.9979473948478699,0.9976396560668945,0.9977935254573822,,True
AD-MT,17690,0.9997103214263916,0.9985349774360657,0.9980143904685974,0.9982746839523315,,True
AD-MT,17691,0.9996274709701538,0.9988143444061279,0.998568058013916,0.998691201210022,,True
AD-MT,17692,0.9995102286338806,0.9985280632972717,0.9983348846435547,0.9984314739704132,,True
AD-MT,17693,0.9993865489959717,0.9975653886795044,0.9980307221412659,0.9977980554103851,,True
AD-MT,17694,0.9994436502456665,0.9972500801086426,0.9979850053787231,0.9976175427436829,,True
AD-MT,17695,0.9990843534469604,0.9975886940956116,0.9980847835540771,0.9978367388248444,,True
AD-MT,17696,0.999261736869812,0.9972401261329651,0.9983167052268982,0.9977784156799316,,True
AD-MT,17697,0.9990983009338379,0.9975451231002808,0.998403787612915,0.9979744553565979,,True
AD-MT,17698,0.9990156292915344,0.9974358677864075,0.998186469078064,0.9978111684322357,,True
AD-MT,17699,0.9989266991615295,0.9974950551986694,0.9985371828079224,0.9980161190032959,,True
AD-MT,17700,0.9989229440689087,0.994721531867981,0.9970340728759766,0.9958778023719788,,True
AD-MT,17701,0.9993847608566284,0.9951941967010498,0.9967867136001587,0.9959904551506042,,True
AD-MT,17702,0.999695897102356,0.9957846999168396,0.9968633651733398,0.9963240325450897,,True
AD-MT,17703,0.9995810389518738,0.996789813041687,0.9977258443832397,0.9972578287124634,,True
AD-MT,17704,0.9994698166847229,0.9979537129402161,0.9986664652824402,0.9983100891113281,,True
AD-MT,17705,0.9996713995933533,0.9981030225753784,0.9988555908203125,0.9984793066978455,,True
AD-MT,17706,0.9991239309310913,0.9978196024894714,0.9979152679443359,0.9978674352169037,,True
AD-MT,17707,0.9998045563697815,0.9988303184509277,0.9985045194625854,0.9986674189567566,,True
AD-MT,17708,0.9996132850646973,0.9987495541572571,0.9987330436706543,0.9987412989139557,,True
AD-MT,17709,0.9992148876190186,0.99842369556427,0.9973751306533813,0.9978994131088257,,True
AD-MT,17710,0.9994981288909912,0.9982812404632568,0.9969881176948547,0.9976346790790558,,True
AD-MT,17711,0.9995452761650085,0.998957633972168,0.9982331395149231,0.9985953867435455,,True
AD-MT,17712,0.9995808601379395,0.9982250928878784,0.9981870651245117,0.9982060790061951,,True
AD-MT,17713,0.9996663928031921,0.9990221261978149,0.9984502196311951,0.998736172914505,,True
AD-MT,17714,0.9997910261154175,0.9990692138671875,0.9986187219619751,0.9988439679145813,,True
AD-MT,17715,0.9997740983963013,0.9989306330680847,0.9984880685806274,0.9987093508243561,,True
AD-MT,17716,0.9997779130935669,0.9991388916969299,0.9989351034164429,0.9990369975566864,,True
AD-MT,17717,0.9998005628585815,0.9990695118904114,0.9986615777015686,0.99886554479599,,True
AD-MT,17718,0.9997844696044922,0.9985518455505371,0.9980916976928711,0.9983217716217041,,True
AD-MT,17719,0.9997608661651611,0.9989244341850281,0.9984021782875061,0.9986633062362671,,True
AD-MT,17720,0.9996759295463562,0.9985086917877197,0.9981762170791626,0.9983424544334412,,True
AD-MT,17721,0.9995427131652832,0.9988507032394409,0.9980958700180054,0.9984732866287231,,True
AD-MT,17722,0.9995660781860352,0.9987346529960632,0.9985927939414978,0.9986637234687805,,True
AD-MT,17723,0.9996156692504883,0.9988769888877869,0.9985314607620239,0.9987042248249054,,True
AD-MT,17724,0.9994841814041138,0.9990813136100769,0.9991140961647034,0.9990977048873901,,True
AD-MT,17725,0.9996100068092346,0.9987466335296631,0.9987549781799316,0.9987508058547974,,True
AD-MT,17726,0.9995074272155762,0.9987436532974243,0.9988038539886475,0.9987737536430359,,True
AD-MT,17727,0.9996981620788574,0.9991528391838074,0.9990932941436768,0.9991230666637421,,True
AD-MT,17728,0.9997403621673584,0.9989283084869385,0.9991457462310791,0.9990370273590088,,True
AD-MT,17729,0.9996482133865356,0.9990174770355225,0.9989956617355347,0.9990065693855286,,True
AD-MT,17730,0.9996400475502014,0.9989126324653625,0.9989400506019592,0.9989263415336609,,True
AD-MT,17731,0.9993775486946106,0.9989091157913208,0.9986251592636108,0.9987671375274658,,True
AD-MT,17732,0.9995913505554199,0.9971915483474731,0.9971688389778137,0.9971801936626434,,True
AD-MT,17733,0.9998162388801575,0.9988082647323608,0.9988099336624146,0.9988090991973877,,True
AD-MT,17734,0.9996709823608398,0.9979500770568848,0.9980655312538147,0.9980078041553497,,True
AD-MT,17735,0.9997032880783081,0.9986791014671326,0.9988442659378052,0.9987616837024689,,True
AD-MT,17736,0.9998347759246826,0.9987406134605408,0.9988360404968262,0.9987883269786835,,True
AD-MT,17737,0.9997382164001465,0.9986991882324219,0.9984573125839233,0.9985782504081726,,True
AD-MT,17738,0.9997239112854004,0.9983469247817993,0.9983955025672913,0.9983712136745453,,True
AD-MT,17739,0.9996334314346313,0.9988468885421753,0.9987112283706665,0.9987790584564209,,True
AD-MT,17740,0.999618411064148,0.9986459016799927,0.9982869625091553,0.998466432094574,,True
AD-MT,17741,0.9997758865356445,0.9987121820449829,0.9988033771514893,0.9987577795982361,,True
AD-MT,17742,0.9998512268066406,0.9991145730018616,0.9988930821418762,0.9990038275718689,,True
AD-MT,17743,0.9997569918632507,0.9984345436096191,0.9982250332832336,0.9983297884464264,,True
AD-MT,17744,0.9993928670883179,0.9989847540855408,0.998544454574585,0.9987646043300629,,True
AD-MT,17745,0.9995979070663452,0.998929500579834,0.9983285069465637,0.9986290037631989,,True
AD-MT,17746,0.9994997978210449,0.9986162185668945,0.9986612796783447,0.9986387491226196,,True
AD-MT,17747,0.9996774792671204,0.9981813430786133,0.9984445571899414,0.9983129501342773,,True
AD-MT,17748,0.9997758865356445,0.9988269209861755,0.9987981915473938,0.9988125562667847,,True
AD-MT,17749,0.9997900128364563,0.9981436133384705,0.9979855418205261,0.9980645775794983,,True
AD-MT,17750,0.9998300075531006,0.9983649849891663,0.998202919960022,0.9982839524745941,,True
AD-MT,17751,0.9997981786727905,0.9967436194419861,0.9967132806777954,0.9967284500598907,,True
AD-MT,17752,0.9998352527618408,0.9981160759925842,0.9982838034629822,0.9981999397277832,,True
AD-MT,17753,0.9996665120124817,0.9961203932762146,0.9970492720603943,0.9965848326683044,,True
AD-MT,17754,0.9996045827865601,0.9955267906188965,0.9967578649520874,0.9961423277854919,,True
AD-MT,17755,0.9996758699417114,0.9973694086074829,0.9975823163986206,0.9974758625030518,,True
AD-MT,17756,0.9997556209564209,0.9966713190078735,0.996482789516449,0.9965770542621613,,True
AD-MT,17757,0.9997507333755493,0.9973804354667664,0.9971553087234497,0.997267872095108,,True
AD-MT,17758,0.9996383190155029,0.9974440336227417,0.9983304738998413,0.9978872537612915,,True
AD-MT,17759,0.9997766017913818,0.9982397556304932,0.9984635710716248,0.998351663351059,,True
AD-MT,17760,0.9998278021812439,0.9989978075027466,0.9989354014396667,0.9989666044712067,,True
AD-MT,17761,0.99985671043396,0.9988526105880737,0.998790979385376,0.9988217949867249,,True
AD-MT,17762,0.9997479319572449,0.9985299110412598,0.9988128542900085,0.9986713826656342,,True
AD-MT,17763,0.999579131603241,0.9985878467559814,0.9989083409309387,0.9987480938434601,,True
AD-MT,17764,0.9991618394851685,0.998201310634613,0.9989982843399048,0.9985997974872589,,True
AD-MT,17765,0.9996274709701538,0.9990042448043823,0.9993818402290344,0.9991930425167084,,True
AD-MT,17766,0.999428391456604,0.9985568523406982,0.9991829991340637,0.998869925737381,,True
AD-MT,17767,0.9991933107376099,0.9978505373001099,0.9990014433860779,0.9984259903430939,,True
AD-MT,17768,0.999322235584259,0.9966908693313599,0.998528003692627,0.9976094365119934,,True
AD-MT,17769,0.9997546672821045,0.9977107644081116,0.9978772401809692,0.9977940022945404,,True
AD-MT,17770,0.9997357130050659,0.9965494275093079,0.9969695210456848,0.9967594742774963,,True
AD-MT,17771,0.9997861385345459,0.9986501336097717,0.9986052513122559,0.9986276924610138,,True
AD-MT,17772,0.9998070001602173,0.998261034488678,0.9983291625976562,0.9982950985431671,,True
AD-MT,17773,0.9998229146003723,0.9991580247879028,0.999043345451355,0.9991006851196289,,True
AD-MT,17774,0.9996574521064758,0.9988898038864136,0.9988868832588196,0.9988883435726166,,True
AD-MT,17775,0.9990133047103882,0.9991704225540161,0.998443603515625,0.9988070130348206,,True
AD-MT,17776,0.9993574619293213,0.9985116720199585,0.9981639981269836,0.9983378350734711,,True
