method,iteration,teacher_teacher,student_teacher_1,student_teacher_2,student_teacher_mean,student_ema,buffers_unchanged
CBASM,3650,0.7670251846313476,0.6238760527968407,0.47522495180368424,0.5495505023002625,0.9782394105196,True
CBASM,3750,0.7667967659235001,0.6504818326234818,0.4892300048470497,0.5698559187352658,0.9854244709014892,True
CBASM,3850,0.7766330081224442,0.6161482647061348,0.4775770044326782,0.5468626345694065,0.9705807667970657,True
CBASM,3950,0.7850309252738953,0.6393704319000244,0.5063288015127182,0.5728496167063714,0.9863512110710144,True
CBASM,4050,0.7694078415632248,0.6319361922144889,0.49261763602495195,0.5622769141197205,0.9779819995164871,True
CBASM,4150,0.768947085738182,0.6328172329068183,0.4981591734290123,0.5654882031679154,0.9777007734775544,True
CBASM,4250,0.7300247442722321,0.6378231430053711,0.4833421689271927,0.5605826559662819,0.9349628633260727,True
CBASM,4350,0.7573047518730164,0.620932237803936,0.5105745249986648,0.5657533814013004,0.961066324710846,True
CBASM,4450,0.7430537778139115,0.6438014551997184,0.48289175242185595,0.5633466038107872,0.9430955880880356,True
CBASM,4550,0.7710531461238861,0.623393424153328,0.5085205590724945,0.5659569916129112,0.9692971324920654,True
CBASM,4650,0.7901567894220353,0.6504377418756485,0.5100533413887024,0.5802455416321755,0.9848580813407898,True
CBASM,4750,0.796757692694664,0.6556239652633667,0.5281433472037316,0.5918836562335491,0.9886523896455764,True
CBASM,4850,0.7957842636108399,0.666042760014534,0.5330810508131981,0.599561905413866,0.9914274197816849,True
CBASM,4950,0.8095661091804505,0.6569944190979004,0.5403127834200859,0.5986536012589931,0.9935838335752487,True
CBASM,5050,0.8042909008264542,0.65354243516922,0.5283062261343002,0.5909243306517601,0.9913197946548462,True
CBASM,5150,0.7976147562265397,0.6684749686717987,0.5308132201433182,0.5996440944075584,0.9922727590799332,True
CBASM,5250,0.7849194383621216,0.6568750369548798,0.510890842974186,0.5838829399645329,0.9798976671695709,True
CBASM,5350,0.8041890591382981,0.6613122898340226,0.528139126598835,0.5947257082164288,0.9914363080263138,True
CBASM,5450,0.8026676499843597,0.6655126589536667,0.5422498455643654,0.603881252259016,0.9893018805980682,True
CBASM,5550,0.7994654369354248,0.6736942985653878,0.5377916732430458,0.6057429859042167,0.9752032208442688,True
CBASM,5650,0.7895500975847244,0.6368765267729759,0.536192062497139,0.5865342946350575,0.964488028883934,True
CBASM,5750,0.6997475802898407,0.5525029516220092,0.5262898072600365,0.5393963794410229,0.977548913359642,True
CBASM,5850,0.7853629058599472,0.6639680576324463,0.5571856147050858,0.610576836168766,0.99397589802742,True
CBASM,5950,0.7923813539743424,0.6553066784143448,0.549744057059288,0.6025253677368164,0.993804063796997,True
CBASM,6050,0.8228998893499374,0.6613038805127144,0.5531508874893188,0.6072273840010166,0.9841496008634567,True
CBASM,6150,0.8322809982299805,0.6822636872529984,0.5659765669703484,0.6241201271116733,0.9868385273218155,True
CBASM,6250,0.8273381799459457,0.687300141453743,0.5550806030631066,0.6211903722584248,0.9908154875040054,True
CBASM,6350,0.8359838509559632,0.6876515120267868,0.5607630780339241,0.6242072950303554,0.9929195010662079,True
CBASM,6450,0.841423054933548,0.6811914408206939,0.5688030749559403,0.6249972578883171,0.9913024020195007,True
CBASM,6550,0.8334072291851043,0.6879326641559601,0.5713077598810196,0.6296202120184898,0.9896338874101639,True
CBASM,6650,0.8342988389730454,0.6672524923086166,0.5613403770327569,0.6142964346706867,0.9867903751134872,True
CBASM,6750,0.8104911518096923,0.6703611952066422,0.5363581165671348,0.6033596558868886,0.9869064974784851,True
CBASM,6850,0.8326938682794571,0.6708724430203438,0.5625862812995911,0.6167293621599674,0.9839493483304977,True
CBASM,6950,0.8222782069444656,0.6865162938833237,0.5670232629776001,0.6267697784304619,0.9903089231252671,True
CBASM,7050,0.822495014667511,0.674525055885315,0.5565349262952805,0.6155299910902977,0.9889030194282532,True
CBASM,7150,0.8204956007003784,0.6891303539276123,0.5584841340780258,0.6238072440028191,0.9942181718349457,True
CBASM,7250,0.8379920321702957,0.6847714346647262,0.5691192749142647,0.6269453547894954,0.9905844396352768,True
CBASM,7350,0.8391695153713227,0.6844581413269043,0.5817015582323074,0.6330798497796059,0.9905484026670456,True
CBASM,7450,0.8125635939836502,0.6763201999664307,0.5477136808633805,0.6120169404149055,0.9928308969736099,True
CBASM,7550,0.8408468067646027,0.6777481871843338,0.5725992673635483,0.625173727273941,0.9908234030008316,True
CBASM,7650,0.8330605071783066,0.6846685886383057,0.56628910779953,0.6254788482189179,0.9951452255249024,True
CBASM,7750,0.8355532467365265,0.6863584667444229,0.5663245931267739,0.6263415299355983,0.9943951147794724,True
CBASM,7850,0.8416824954748153,0.6795715135335922,0.5699661183357239,0.624768815934658,0.9923850923776627,True
CBASM,7950,0.8354284173250198,0.6821585553884506,0.5612329405546188,0.6216957479715347,0.9801988130807877,True
CBASM,8050,0.8323939019441604,0.687320476770401,0.5571465885639191,0.6222335326671601,0.9928004169464111,True
CBASM,8150,0.8501379674673081,0.6963452845811844,0.580954872071743,0.6386500783264637,0.9916274899244308,True
CBASM,8250,0.8385055428743362,0.6904411840438843,0.5706522977352142,0.6305467408895492,0.9942075216770172,True
CBASM,8350,0.8298874455690384,0.6839307475090027,0.5571500620245934,0.6205404047667981,0.9913736629486084,True
CBASM,8450,0.8448136645555496,0.7042288589477539,0.5788979196548462,0.6415633893013001,0.9932301890850067,True
CBASM,8550,0.8334337019920349,0.6812334561347961,0.5609273490309715,0.6210804025828839,0.9920333033800125,True
CBASM,8650,0.8358865147829055,0.6632560390233994,0.5588457515835762,0.6110508953034878,0.9802983140945435,True
CBASM,8750,0.8535369729995728,0.7012855958938599,0.582945958673954,0.6421157772839069,0.9933064150810241,True
CBASM,8850,0.8499881911277771,0.6953474885225296,0.573747466802597,0.6345474776625634,0.994239119887352,True
CBASM,8950,0.8553824561834336,0.6852690637111664,0.5753629338741303,0.6303159987926483,0.9868086391687393,True
CBASM,9050,0.8429788756370544,0.6976843100786209,0.5692093709111213,0.6334468404948711,0.9932294458150863,True
CBASM,9150,0.8569147843122482,0.6950605905056,0.5842100960016251,0.6396353432536125,0.9944907474517822,True
CBASM,9250,0.8494779688119888,0.6887921875715256,0.5764841669797898,0.6326381772756576,0.9940671294927597,True
CBASM,9350,0.8362211620807648,0.6928410023450852,0.5683473238348961,0.6305941630899906,0.993094562292099,True
CBASM,9450,0.8570949131250382,0.6938091975450515,0.576250264942646,0.6350297312438488,0.9962912547588348,True
CBASM,9550,0.8533518290519715,0.6907440227270126,0.5762646558880806,0.6335043393075466,0.9950850838422776,True
CBASM,9650,0.8595828485488891,0.6942519181966782,0.5758865776658059,0.635069247931242,0.9965433764457703,True
CBASM,9750,0.8655993139743805,0.7018354034423828,0.5902514615654946,0.6460434325039387,0.9950043416023254,True
CBASM,9850,0.8554254043102264,0.680264852643013,0.5640122991800308,0.6221385759115219,0.9935829025506974,True
CBASM,9950,0.8529344475269318,0.6935888934135437,0.5676934894919395,0.6306411914527417,0.9946712410449982,True
CBASM,10050,0.8489547830820083,0.6970341145992279,0.5724381595849991,0.6347361370921135,0.9948364490270615,True
CBASM,10150,0.8612917345762253,0.686897457242012,0.5767046478390694,0.6318010525405406,0.9962465667724609,True
CBASM,10250,0.8575344890356064,0.6963490414619445,0.5841979455947875,0.640273493528366,0.9946399623155594,True
CBASM,10350,0.848569523692131,0.6929230260848999,0.5740214690566063,0.633472247570753,0.9947041970491409,True
CBASM,10450,0.8327701491117477,0.6955761694908142,0.5615435862541198,0.628559877872467,0.9910459393262863,True
CBASM,10550,0.8558868211507797,0.6905057036876678,0.5805554211139679,0.6355305624008178,0.9936308926343917,True
CBASM,10650,0.8479451364278794,0.6916916769742966,0.5698596784472465,0.6307756777107716,0.9937602531909943,True
CBASM,10750,0.8577694797515869,0.6927439987659454,0.5717073485255242,0.6322256736457348,0.9940896552801132,True
CBASM,10850,0.8611405181884766,0.6930870252847672,0.5767570391297341,0.6349220322072506,0.9956338393688202,True
CBASM,10950,0.8606399989128113,0.6956593769788743,0.5790446186065674,0.6373519977927208,0.9951585811376572,True
CBASM,11050,0.8500294184684754,0.691563504934311,0.5650772798061371,0.628320392370224,0.9953355997800827,True
CBASM,11150,0.8605248075723648,0.6977735209465027,0.5815033477544784,0.6396384343504906,0.9961158591508865,True
CBASM,11250,0.8540960043668747,0.6930101352930069,0.5727340093255043,0.6328720723092556,0.996663802266121,True
CBASM,11350,0.867666602730751,0.6914350020885468,0.5847365567088127,0.6380857793986797,0.9894308096170426,True
CBASM,11450,0.8570751821994782,0.6866818869113922,0.5683598580956459,0.6275208725035191,0.9912864422798157,True
CBASM,11550,0.8680427831411361,0.6935974025726318,0.5832548108696938,0.6384261067211628,0.9926562172174453,True
CBASM,11650,0.8581198716163635,0.6883248680830002,0.5701888453960419,0.629256856739521,0.9927119535207748,True
CBASM,11750,0.8608584636449814,0.6964904415607452,0.5753247681260109,0.635907604843378,0.9965826141834259,True
CBASM,11850,0.8555294352769852,0.6901850706338882,0.5668250513076782,0.6285050609707832,0.9970792412757874,True
CBASM,11950,0.8610819172859192,0.6958542293310166,0.5750006577372551,0.6354274435341358,0.9951868188381195,True
CBASM,12050,0.8681611114740372,0.6972595590353012,0.5863459086418152,0.6418027338385582,0.9979294258356094,True
CBASM,12150,0.8642571693658829,0.7010902500152588,0.5783591651916504,0.6397247076034546,0.9972148096561432,True
CBASM,12250,0.8650753331184388,0.6999202167987824,0.5756648850440979,0.6377925509214402,0.996206049323082,True
CBASM,12350,0.8666748207807541,0.6950204306840897,0.5765150335431098,0.6357677321135998,0.9966522562503815,True
CBASM,12450,0.864626162648201,0.7019346952438354,0.5824544072151184,0.6421945512294769,0.9970272290706634,True
CBASM,12550,0.8673356896638871,0.7037459033727645,0.5850502103567123,0.6443980568647385,0.9962023895978928,True
CBASM,12650,0.86191231071949,0.7054947257041931,0.5788219699263573,0.6421583478152751,0.9964087677001953,True
CBASM,12750,0.8653772765398026,0.7043977165222168,0.5879670429229736,0.6461823797225952,0.9977515017986298,True
CBASM,12850,0.858647330403328,0.7056493735313416,0.5729926204681397,0.6393209969997407,0.9966942471265793,True
CBASM,12950,0.8569456642866135,0.6975033056735992,0.5671613636612892,0.6323323346674442,0.9961333602666855,True
CBASM,13050,0.8598419880867004,0.6962520605325699,0.5694444870948792,0.6328482738137245,0.9968943321704864,True
CBASM,13150,0.8617639380693436,0.7034857821464539,0.5782003235816956,0.6408430528640747,0.9948626631498336,True
CBASM,13250,0.803578372001648,0.691758713722229,0.5470741033554077,0.6194164085388184,0.9959305053949357,True
CBASM,13350,0.8467715549468994,0.6980777370929718,0.5657084819674492,0.6318931095302105,0.9970292168855667,True
CBASM,13450,0.7997220873832702,0.7066631317138672,0.5388006663322449,0.622731899023056,0.9972630631923676,True
CBASM,13550,0.8628769505023957,0.6905231487751007,0.5817624917626381,0.6361428202688694,0.9944793558120728,True
CBASM,13650,0.8425713741779327,0.6996543258428574,0.5623687258362771,0.6310115258395672,0.9963326114416122,True
CBASM,13750,0.8689768528938293,0.7058852887153626,0.5908008089661598,0.6483430488407612,0.9974053406715393,True
CBASM,13850,0.8551595652103424,0.6969773524999618,0.5660951843857766,0.6315362684428691,0.9966380375623703,True
CBASM,13950,0.8702478557825089,0.7012740755081177,0.5841079157590866,0.6426909956336021,0.9975011986494065,True
CBASM,14050,0.8621557855606079,0.7047238731384278,0.5768786847591401,0.6408012789487839,0.9980018723011017,True
CBASM,14150,0.8657498347759247,0.7051631778478622,0.5786060231924057,0.641884600520134,0.9962807047367096,True
CBASM,14250,0.8681053179502487,0.7011590111255646,0.5797052007913589,0.6404321059584618,0.9965504366159439,True
CBASM,14350,0.8623872542381287,0.6966041767597199,0.5679702532291412,0.6322872149944305,0.9962948578596115,True
CBASM,14450,0.8659367215633392,0.701796640753746,0.5802104866504669,0.6410035637021064,0.9959189909696579,True
CBASM,14550,0.865014193058014,0.6995669913291931,0.5752078625559807,0.6373874269425869,0.9956226646900177,True
CBASM,14650,0.8628683006763458,0.7022475492954254,0.5758117344975472,0.6390296418964863,0.9975383281707764,True
CBASM,14750,0.864479820728302,0.7002215504646301,0.5767503723502159,0.638485961407423,0.9976833200454712,True
CBASM,14850,0.8697786039113998,0.7065287137031555,0.5858168640732765,0.646172788888216,0.9982834947109223,True
CBASM,14950,0.8639382129907608,0.6972021824121475,0.5747467383742333,0.6359744603931904,0.9956744205951691,True
CBASM,15050,0.8699181300401687,0.7045007228851319,0.5843163529038429,0.6444085378944874,0.9983185374736786,True
CBASM,15150,0.8622976410388946,0.6994112169742585,0.5750432640314103,0.6372272405028343,0.9960347133874893,True
CBASM,15250,0.868804098367691,0.709365667104721,0.5914469820261001,0.6504063245654106,0.9963888883590698,True
CBASM,15350,0.859153910279274,0.7026569682359696,0.5714930146932602,0.6370749914646149,0.9972534829378128,True
CBASM,15450,0.8627622413635254,0.7050079554319382,0.5829181614518165,0.6439630584418774,0.9957640814781189,True
CBASM,15550,0.86361163854599,0.7015683990716934,0.5813228285312653,0.6414456138014794,0.9959263849258423,True
CBASM,15650,0.8603982925415039,0.6977086764574051,0.5679525566101075,0.6328306165337563,0.9957790350914002,True
CBASM,15750,0.8632099664211274,0.6947570991516113,0.5685247087478638,0.6316409039497376,0.9953086370229721,True
CBASM,15850,0.8619930809736251,0.7027227222919464,0.5762930566072464,0.6395078894495964,0.9962139445543289,True
CBASM,15950,0.8708240240812302,0.7017414039373397,0.5871151971817017,0.6444283005595207,0.9953375947475434,True
CBASM,16050,0.8563171595335006,0.7009211844205856,0.5717347913980484,0.636327987909317,0.9942707997560501,True
CBASM,16150,0.8641632437705994,0.7082776838541031,0.5836542603373528,0.6459659720957279,0.9982642012834549,True
CBASM,16250,0.8678613382577897,0.708299680352211,0.5884980916976928,0.6483988860249519,0.9982170695066452,True
CBASM,16350,0.8628230541944504,0.7037586450576783,0.5807382306456566,0.6422484378516674,0.99817269384861,True
CBASM,16450,0.8584201234579086,0.7035691112279892,0.574384291768074,0.6389767014980317,0.9977182984352112,True
CBASM,16550,0.863647118806839,0.7028698259592057,0.5806142169237137,0.6417420214414596,0.9970012867450714,True
CBASM,16650,0.8684469538927079,0.7027958410978318,0.5832185715436935,0.6430072063207626,0.9970618104934692,True
CBASM,16750,0.8644812786579132,0.7014574491977692,0.579078429043293,0.640267939120531,0.9976852238178253,True
CBASM,16850,0.8654870009422302,0.7008520704507828,0.5812018680572509,0.6410269692540169,0.996274511218071,True
CBASM,16950,0.8482007408142089,0.6875052791833878,0.5731303906440735,0.6303178349137306,0.9969967406988144,True
CBASM,17050,0.8637442994117737,0.7000456023216247,0.5811933469772339,0.6406194746494294,0.9971273392438889,True
CBASM,17150,0.8676097667217255,0.7003751683235169,0.585507319867611,0.6429412440955639,0.9979091501235962,True
CBASM,17250,0.8672218573093414,0.7074122554063798,0.5826551508903504,0.6450337031483651,0.9963618242740631,True
CBASM,17350,0.8699642646312714,0.7057914757728576,0.585220987200737,0.6455062314867973,0.9985570257902145,True
CBASM,17450,0.8621568346023559,0.7040385431051255,0.5765159600973129,0.6402772516012192,0.9978794759511947,True
CBASM,17550,0.8724605888128281,0.7055654507875443,0.5891508722305298,0.647358161509037,0.9984963697195053,True
CBASM,17650,0.8634027051925659,0.7116449862718582,0.5808530682325364,0.6462490272521972,0.99866907954216,True
CBASM,17750,0.867375208735466,0.7057933652400971,0.579316514134407,0.6425549396872521,0.9987619823217392,True
CBASM,17850,0.86379667699337,0.699770365357399,0.5708676722645759,0.6353190188109875,0.9942535877227783,True
CBASM,17950,0.8702333611249924,0.7082416915893555,0.5843305039405823,0.6462860977649689,0.9978590130805969,True
CBASM,18050,0.8623017680644989,0.7036370462179184,0.5738380742073059,0.6387375602126122,0.9957448202371597,True
CBASM,18150,0.8689882612228393,0.7049059760570526,0.5809713718295098,0.6429386739432812,0.9965484642982483,True
CBASM,18250,0.8781499063968659,0.7094990563392639,0.5947120666503907,0.6521055614948272,0.9954673486948014,True
CBASM,18350,0.859172307252884,0.6949605530500412,0.5695208927989006,0.6322407229244709,0.9913299572467804,True
CBASM,18450,0.8590792149305344,0.7031481128931045,0.5677882826328278,0.6354681977629661,0.9963808280229568,True
CBASM,18550,0.869841365814209,0.7078418022394181,0.5824668788909912,0.6451543405652046,0.9986695551872253,True
CBASM,18650,0.874933710694313,0.703935319185257,0.5836446410417557,0.6437899801135063,0.9984129023551941,True
CBASM,18750,0.8691809505224228,0.7059891527891159,0.5789496701955795,0.6424694114923477,0.9975891655683518,True
CBASM,18850,0.8674683147668838,0.7112688910961151,0.5814999371767045,0.6463844141364098,0.9962986981868744,True
CBASM,18950,0.8700593274831772,0.7106239074468612,0.5838320657610894,0.6472279866039753,0.996566053032875,True
CBASM,19050,0.8658379012346268,0.7044593691825867,0.5782808297872544,0.6413700994849205,0.9980146652460098,True
CBASM,19150,0.860540377497673,0.7105468571186065,0.5743747079372405,0.6424607825279236,0.998769861459732,True
CBASM,19250,0.8654894775152207,0.7101016199588776,0.5767694249749183,0.643435522466898,0.9989472478628159,True
CBASM,19350,0.8663158386945724,0.7097032701969147,0.5776263192296028,0.6436647947132588,0.998912404179573,True
CBASM,19450,0.8715919816493988,0.7083362972736359,0.5818909430503845,0.6451136201620102,0.9984172070026398,True
CBASM,19550,0.8681191700696945,0.7123485124111175,0.5792856782674789,0.6458170953392982,0.9989232224225998,True
CBASM,19650,0.865778442621231,0.7104356861114502,0.5765756326913833,0.6435056594014168,0.9990965348482131,True
CBASM,19750,0.8688411152362824,0.7051371216773987,0.5755462482571602,0.6403416849672794,0.9975774914026261,True
CBASM,19850,0.8723406201601028,0.7094701081514359,0.5831317695975303,0.6463009388744831,0.9990878480672837,True
CBASM,19950,0.86376835167408,0.708408807516098,0.5724549585580826,0.6404318830370903,0.9981584697961807,True
CBASM,20050,0.8689550137519837,0.7114078873395919,0.5808925688266754,0.6461502280831337,0.9986800426244735,True
CBASM,20150,0.8735070848464965,0.7086539417505264,0.5842554450035096,0.646454693377018,0.998391170501709,True
CBASM,20250,0.8678219032287597,0.7070262449979782,0.5774702855944633,0.6422482652962208,0.9983654993772507,True
CBASM,20350,0.8666773301362991,0.705207331776619,0.5763182404637337,0.6407627861201763,0.9982490378618241,True
CBASM,20450,0.8666200202703476,0.7053560894727707,0.5756904155015945,0.6405232524871827,0.9981368601322174,True
CBASM,20550,0.8682940471172332,0.7127583897113801,0.580378749370575,0.6465685695409775,0.9991856831312179,True
CBASM,20650,0.8667675858736038,0.7075827884674072,0.5759741780161858,0.6417784832417965,0.998826487660408,True
CBASM,20750,0.8682810431718826,0.7083484798669815,0.5786800104379654,0.6435142451524735,0.9988514101505279,True
CBASM,20850,0.8693149757385253,0.706332596540451,0.5771513703465462,0.6417419834434986,0.9987795627117158,True
CBASM,20950,0.8678286421298981,0.712571604847908,0.5799358224868775,0.6462537136673927,0.9986556309461594,True
CBASM,21050,0.8700069230794907,0.7062918275594712,0.5782301113009453,0.6422609694302082,0.9985196113586425,True
CBASM,21150,0.865070298910141,0.7033370280265808,0.5687688747048378,0.6360529513657093,0.9964173197746277,True
CBASM,21250,0.8758016538619995,0.7124870091676712,0.5884459137916564,0.6504664614796638,0.9989294540882111,True
CBASM,21350,0.8590844976902008,0.7071982550621033,0.5678934639692307,0.637545859515667,0.9984968554973602,True
CBASM,21450,0.8721024709939956,0.7064334613084793,0.5804542025923729,0.6434438319504261,0.9987830710411072,True
CBASM,21550,0.8696820068359375,0.7102018642425537,0.5796124535799027,0.6449071589112282,0.9992257797718048,True
CBASM,21650,0.8724795603752136,0.7083973574638367,0.5820067861676216,0.6452020718157292,0.9990173888206482,True
CBASM,21750,0.8639856058359147,0.711795802116394,0.5783336222171783,0.6450647121667862,0.9973727953433991,True
CBASM,21850,0.8538208663463592,0.7031270343065262,0.5617373937368393,0.6324322140216827,0.9979849755764008,True
CBASM,21950,0.8679968845844269,0.7148604798316955,0.5814394268393517,0.6481499533355236,0.9992265099287033,True
CBASM,22050,0.8634653306007385,0.708989971280098,0.5710888108611107,0.6400393910706044,0.9990231674909592,True
CBASM,22150,0.8689152765274047,0.7153377032279968,0.5806825274229049,0.6480101153254509,0.9992288184165955,True
CBASM,22250,0.8680425065755845,0.7062599581480026,0.5748607724905014,0.640560365319252,0.9989717769622802,True
CBASM,22350,0.8599571508169174,0.7076384031772613,0.5677911737561225,0.6377147884666919,0.9988940721750259,True
CBASM,22450,0.8719813054800034,0.7119525647163392,0.58262242436409,0.6472874945402145,0.9992569231987,True
CBASM,22550,0.8620908284187316,0.7071796464920044,0.5683146277070046,0.6377471370995045,0.9987923657894134,True
CBASM,22650,0.8665937793254852,0.7108024787902832,0.5772698438167572,0.6440361613035201,0.9988067162036895,True
CBASM,22750,0.866457217335701,0.710277104973793,0.5766123014688492,0.6434447032213211,0.9992721843719482,True
CBASM,22850,0.8684447652101517,0.712417865395546,0.5800198423862457,0.6462188538908958,0.9991137963533402,True
CBASM,22950,0.8643866705894471,0.7095789331197738,0.5750069651007652,0.6422929491102696,0.9991562110185623,True
CBASM,23050,0.8709514278173447,0.7115703839063644,0.5826720106601715,0.647121197283268,0.9992696714401245,True
CBASM,23150,0.8694367104768753,0.7101236820220947,0.5787245011329651,0.6444240915775299,0.9991903471946716,True
CBASM,23250,0.867923173904419,0.708409503698349,0.5765725848078728,0.6424910442531109,0.999186629652977,True
CBASM,23350,0.8661057835817337,0.7092797899246216,0.5754662719368935,0.6423730309307575,0.9992129147052765,True
CBASM,23450,0.8690154349803925,0.7108991819620133,0.5791484987735749,0.645023840367794,0.9992928999662399,True
CBASM,23550,0.8730171477794647,0.7115542137622833,0.5840845704078674,0.6478193920850753,0.9994205093383789,True
CBASM,23650,0.8724211078882217,0.7115168112516403,0.5830205610394478,0.647268686145544,0.9992994225025177,True
CBASM,23750,0.8701176905632019,0.7105409675836563,0.5795667910575867,0.6450538793206215,0.9992105036973953,True
CBASM,23850,0.8684958446025849,0.7088636863231659,0.5774934250116348,0.6431785556674003,0.9992290449142456,True
CBASM,23950,0.8719475722312927,0.7093160331249238,0.5814876312017441,0.6454018321633339,0.9994374096393586,True
CBASM,24050,0.8659130847454071,0.7066802269220352,0.5729385739564896,0.6398094004392624,0.9990298861265182,True
CBASM,24150,0.8719498503208161,0.7121377581357956,0.5832852745056152,0.6477115163207054,0.999451612830162,True
CBASM,24250,0.8722643429040908,0.7065630340576172,0.5800421887636185,0.6433026114106178,0.9990829205513001,True
CBASM,24350,0.8697774136066436,0.7089987909793853,0.5781604960560799,0.6435796435177327,0.9994379955530167,True
CBASM,24450,0.8710642939805985,0.7125270599126816,0.5815647894144058,0.6470459246635437,0.9993862903118134,True
CBASM,24550,0.8692837566137314,0.7072432911396027,0.577022950053215,0.6421331205964088,0.9993528598546981,True
CBASM,24650,0.869785583615303,0.7079335016012192,0.5773278939723968,0.642630697786808,0.9992927938699723,True
CBASM,24750,0.8686580771207809,0.7084375673532486,0.5769714242219925,0.6427044957876206,0.9993717706203461,True
CBASM,24850,0.8678815734386444,0.7083154773712158,0.5751002007722854,0.6417078390717507,0.9992204415798187,True
CBASM,24950,0.8676582568883896,0.711603215932846,0.577264751791954,0.6444339838624,0.9993570184707642,True
